image,x,y,radius,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\038.jpg,144,439,55,55.0,9503.3173828125,345.5751953125,0.9879681468009949,1.0,0.996643602848053,21.338176727294922,101.2466812133789,130.35997009277344,0.044045861810445786,0.7678510546684265,0.1778862476348877,0.0028380064759403467,0.0005676012951880693,0.0,0.0,0.00011352026194799691,0.0,0.0,0.0,0.00045408104779198766,0.0011352025903761387,0.0006811216007918119,0.0014757633907720447,0.0029515267815440893,0.010897945612668991,0.008854580111801624,0.008968100883066654,0.01850380375981331,0.04654330760240555,0.17970257997512817,0.44113975763320923,0.24633897840976715,0.034964241087436676,0.0036326483823359013,0.00045408104779198766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006811216007918119,0.013054830022156239,0.02996934950351715,0.10784424841403961,0.26552391052246094,0.3849472105503082,0.1439436972141266,0.030650470405817032,0.012146668508648872,0.004994891583919525,0.0034056080039590597,0.0013622432015836239,0.0014757633907720447,0.19627653062343597,72.63032531738281
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\038.jpg,382,667,58,58.0,10568.3173828125,364.42474365234375,0.9915351867675781,1.0,0.9979315400123596,18.449161529541016,110.75093841552734,92.21056365966797,0.03189436346292496,0.9406805634498596,0.009446419775485992,0.0011173184029757977,0.0004062976222485304,0.0,0.0,0.0,0.0,0.0,0.0,0.0002031488111242652,0.0016251904889941216,0.002336211269721389,0.004062976222485304,0.00822752621024847,0.012493651360273361,0.009649568237364292,0.00721178250387311,0.010563737712800503,0.027425087988376617,0.0681564211845398,0.25038090348243713,0.4793296158313751,0.12808531522750854,0.006602336186915636,0.0001015744055621326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003047232166863978,0.21747079491615295,0.5026917457580566,0.13489080965518951,0.080243781208992,0.038496699184179306,0.018080243840813637,0.005078720394521952,0.0013204672141000628,0.0008125952444970608,0.0006094464333727956,0.0,0.0,0.13316404819488525,61.8701286315918
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\038.jpg,218,593,60,60.0,11309.7333984375,376.9911193847656,0.9855995774269104,1.0,0.9945776462554932,18.046035766601562,61.13138198852539,105.46168518066406,0.08231505006551743,0.8197404742240906,0.06668560951948166,0.02254428341984749,0.003031164174899459,0.000663067155983299,9.472388046560809e-05,0.00037889552186243236,0.00028417163412086666,0.0,0.00018944776093121618,0.0012314104242250323,0.000663067155983299,0.0005683432682417333,0.00037889552186243236,0.0012314104242250323,0.02680685743689537,0.23169460892677307,0.17400777339935303,0.06867481023073196,0.08070474863052368,0.28388747572898865,0.12172018736600876,0.011082693934440613,0.0011366865364834666,0.00018944776093121618,9.472388046560809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008335701189935207,0.12702472507953644,0.2335890829563141,0.21445485949516296,0.2733731269836426,0.08477786928415298,0.04016292467713356,0.012977171689271927,0.003694231389090419,0.0011366865364834666,0.00018944776093121618,0.00028417163412086666,0.0,0.14094913005828857,62.54786682128906
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\039.jpg,302,458,73,73.0,16741.546875,458.6725158691406,0.995776891708374,1.0,1.0,7.4627838134765625,136.69607543945312,92.56851959228516,0.9996205568313599,0.0003161955391988158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.323910929495469e-05,0.0,0.0,0.0,0.0,0.002782520605251193,0.012141908518970013,0.03585657477378845,0.17289571464061737,0.4953519403934479,0.21564535796642303,0.04844115674495697,0.011572756804525852,0.0037311073392629623,0.0008221084135584533,0.0005059128743596375,0.00025295643717981875,0.0,0.0,0.0,0.0024030860513448715,0.1434895396232605,0.5604249835014343,0.19123506546020508,0.06500980257987976,0.020552709698677063,0.008600518107414246,0.005248846020549536,0.002719281706959009,0.0003161955391988158,0.0,0.0,0.0,0.11218617856502533,61.07621765136719
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\039.jpg,432,619,80,80.0,20106.193359375,502.6548156738281,0.9954766035079956,1.0,0.999029815196991,14.044899940490723,130.4228973388672,109.50588989257812,0.024281751364469528,0.9757182598114014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020932544430252165,0.008791669271886349,0.050290439277887344,0.34946882724761963,0.46287089586257935,0.10440106689929962,0.019624261185526848,0.0036108640488237143,0.0006279763183556497,5.233136107563041e-05,5.233136107563041e-05,0.0,0.0,0.0,0.0,0.00015699407958891243,0.03746925666928291,0.16698937118053436,0.34748023748397827,0.33052489161491394,0.08713171631097794,0.021194200962781906,0.008373018354177475,0.0006803076830692589,0.0,0.0,0.0,0.0,0.1420796513557434,46.49246597290039
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\040.jpg,398,823,72,72.0,16286.0166015625,452.38934326171875,0.9926350116729736,1.0,0.9980324506759644,36.04976272583008,57.641578674316406,218.43641662597656,6.504911289084703e-05,0.0006504910998046398,0.15403629839420319,0.8217654228210449,0.010017563588917255,0.004748585168272257,0.005529174581170082,0.0026019643992185593,0.00045534377568401396,0.0,6.504911289084703e-05,0.0,0.0,6.504911289084703e-05,0.0,0.0,0.0052039287984371185,0.04794119670987129,0.09906979650259018,0.5365900993347168,0.2948676347732544,0.01619722880423069,0.00013009822578169405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005203929031267762,0.0052039287984371185,0.017693359404802322,0.03480127453804016,0.1589149832725525,0.411630779504776,0.26878294348716736,0.102452352643013,0.17777922749519348,56.7820930480957
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\040.jpg,242,702,73,73.0,16741.546875,458.6725158691406,0.995776891708374,1.0,1.0,29.181623458862305,116.16138458251953,202.26251220703125,0.0,0.00018971732060890645,0.9987984299659729,0.001011825748719275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006956301513127983,0.0008853474864736199,0.0013912603026255965,0.0029722379986196756,0.012837538495659828,0.06526275724172592,0.23645101487636566,0.48548662662506104,0.1720736175775528,0.01758047193288803,0.0032251945231109858,0.0008853474864736199,0.00018971732060890645,6.323910929495469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.323910929495469e-05,0.0007588692824356258,0.006703345570713282,0.023524947464466095,0.06595838814973831,0.20160627365112305,0.30708909034729004,0.24492506682872772,0.09441598504781723,0.054954785853624344,0.2222854644060135,69.01274108886719
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\040.jpg,522,600,80,80.0,20106.193359375,502.6548156738281,0.9954766035079956,1.0,0.999029815196991,15.4708251953125,75.93663024902344,233.65576171875,0.04338270053267479,0.9065361618995667,0.04830184578895569,0.001203621388413012,0.00031398815917782485,0.00010466272215126082,0.00010466272215126082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233136107563041e-05,0.006593751721084118,0.03333507850766182,0.12768852710723877,0.21047674119472504,0.18823590874671936,0.1681929975748062,0.1381547898054123,0.08482913672924042,0.039248522371053696,0.003244544379413128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036631952971220016,0.020775550976395607,0.04427233338356018,0.06708880513906479,0.11413469910621643,0.2376367151737213,0.5124287009239197,0.19268406927585602,63.04106140136719
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\040.jpg,298,355,82,82.0,21124.068359375,515.22119140625,0.9948731064796448,1.0,0.9995747804641724,35.81435012817383,77.52273559570312,189.76121520996094,0.0,0.0006971764378249645,0.25038594007492065,0.7453314065933228,0.0035854787565767765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010457646567374468,0.016433443874120712,0.0895373746752739,0.48189830780029297,0.33638763427734375,0.06294507533311844,0.010557243600487709,0.0011453613406047225,4.979831646778621e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019919326587114483,0.0064737810753285885,0.02977939322590828,0.07708779722452164,0.16109755635261536,0.2859419286251068,0.23355410993099213,0.10029380768537521,0.049499526619911194,0.0560729056596756,0.2517305016517639,87.57969665527344
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\040.jpg,106,500,89,89.0,24884.5546875,559.2034912109375,0.9952206015586853,1.0,0.9987525939941406,69.69750213623047,65.9510269165039,202.5327911376953,0.0,0.0010097185149788857,0.1335773468017578,0.2899995744228363,0.041482605040073395,0.012831839732825756,0.009508183225989342,0.010602044872939587,0.3442719578742981,0.15663258731365204,4.2071606003446504e-05,0.0,0.0,0.0,4.2071606003446504e-05,0.0,0.0018090790836140513,0.051285289227962494,0.12053515017032623,0.32403549551963806,0.20059742033481598,0.23374983668327332,0.06723042577505112,0.0007572888862341642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002524296287447214,0.0007572888862341642,0.005721738561987877,0.04215575009584427,0.15263578295707703,0.4490302503108978,0.2714880704879761,0.05494551733136177,0.023013168945908546,0.13252556324005127,58.792259216308594
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\041.jpg,348,644,101,101.0,32047.38671875,634.6017456054688,0.9979568123817444,1.0,0.9999687075614929,21.529569625854492,128.23565673828125,125.58470916748047,0.010956855490803719,0.5980101823806763,0.3896348774433136,0.0008778489427641034,0.0003251292509958148,0.0001625646254979074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2512922189198434e-05,0.0,0.00013005168875679374,0.0005527196917682886,0.005787300411611795,0.0291966050863266,0.08261533826589584,0.17131058871746063,0.2497967928647995,0.21312221884727478,0.11941996961832047,0.059173520654439926,0.02877393737435341,0.0166466161608696,0.008485873229801655,0.005657248664647341,0.00933120958507061,0.0,0.0001625646254979074,0.013687941245734692,0.09607569128274918,0.1259225606918335,0.129336416721344,0.11769678443670273,0.1094059869647026,0.0863543227314949,0.0697077065706253,0.05397145450115204,0.045257989317178726,0.036609552800655365,0.034658778458833694,0.03150502219796181,0.04964723438024521,0.23197971284389496,126.17024230957031
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\042.jpg,392,587,79,79.0,19606.6796875,496.37164306640625,0.997004508972168,1.0,0.9998977780342102,25.38941192626953,79.90416717529297,107.31421661376953,0.11959150433540344,0.7905939221382141,0.015049717389047146,0.0022037087474018335,0.0014512228081002831,0.0007524858810938895,0.0032786885276436806,0.001504971762187779,0.0011824778048321605,0.0048374091275036335,0.007471109740436077,0.001504971762187779,0.0034936845768243074,0.004138672258704901,0.017468422651290894,0.02547702193260193,0.05815640836954117,0.09105079621076584,0.12163396924734116,0.0467078760266304,0.04891158267855644,0.17538295686244965,0.3042730391025543,0.11195915192365646,0.023380812257528305,0.009674818255007267,0.00462241331115365,0.0019349637441337109,0.0009674818720668554,0.0002149959618691355,0.0002687449741642922,0.000859983847476542,0.00010749798093456775,0.0005912389024160802,0.006611126009374857,0.058908894658088684,0.12055899202823639,0.19209890067577362,0.21311475336551666,0.17463047802448273,0.10712174326181412,0.05939263477921486,0.03767804428935051,0.020478365942835808,0.006288632284849882,0.0021499597933143377,0.0002687449741642922,0.0,0.17097555100917816,85.99870300292969
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\043.jpg,406,407,89,89.0,24884.5546875,559.2034912109375,0.9952206015586853,1.0,0.9987525939941406,20.071605682373047,88.46358489990234,181.54116821289062,0.0,0.9724431037902832,0.027556901797652245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11237326264381409,0.7142917513847351,0.17102107405662537,0.0023139382246881723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006310740718618035,0.040641169995069504,0.1682443469762802,0.24990533292293549,0.17367158830165863,0.17825739085674286,0.1456519067287445,0.04295510798692703,4.2071606003446504e-05,0.05179014801979065,23.857074737548828
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\043.jpg,257,601,107,107.0,35968.09375,672.3008422851562,0.9984176158905029,1.0,1.0,13.137170791625977,96.53395080566406,95.60171508789062,0.3228965103626251,0.6650876402854919,0.012015828862786293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007509893039241433,0.009705091826617718,0.05161607265472412,0.21359868347644806,0.24112533032894135,0.2025071531534195,0.17076340317726135,0.07605210691690445,0.026053551584482193,0.005834609270095825,0.0015886311884969473,0.00025995782925747335,8.665260975249112e-05,2.8884203857160173e-05,2.8884203857160173e-05,0.0,0.0,0.0002021894179051742,0.0668669268488884,0.1855809986591339,0.31070736050605774,0.223361536860466,0.11859853565692902,0.04965194687247276,0.024955950677394867,0.010773807764053345,0.003668293822556734,0.002368504647165537,0.0016463996144011617,0.0010687154717743397,0.0005487998714670539,0.14418993890285492,63.3213005065918
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\044.jpg,389,739,74,74.0,17203.361328125,464.9557189941406,0.9956493377685547,1.0,0.9997093081474304,17.891510009765625,88.3187026977539,235.17831420898438,0.000738870759960264,0.9750015139579773,0.02425958961248398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00652669183909893,0.052459824830293655,0.17849886417388916,0.42164891958236694,0.31168031692504883,0.0291238222271204,6.15725657553412e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15725657553412e-05,0.0003078628215007484,0.0018471769290044904,0.004433224443346262,0.007203990127891302,0.12770149111747742,0.4923957884311676,0.3660489022731781,0.12431500852108002,43.40846252441406
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\044.jpg,298,590,94,94.0,27759.11328125,590.6194458007812,0.9978712201118469,1.0,1.0,16.21584701538086,71.8795394897461,226.4394073486328,0.020139280706644058,0.9547901153564453,0.02507058158516884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026726897340267897,0.06038019806146622,0.3415772616863251,0.23786938190460205,0.2961791753768921,0.046677958220243454,0.0013928101398050785,0.0013551665470004082,0.0010163749102503061,0.0017316017765551805,0.0021456803660839796,0.0018068887293338776,0.0019574628677219152,0.0013175230706110597,0.001919819274917245,0.0,0.0,0.0,3.7643516407115385e-05,0.00015057406562846154,0.00018821758567355573,0.0004517221823334694,0.0011293054558336735,0.0018068887293338776,0.0033879163675010204,0.01215885579586029,0.06049313023686409,0.15373611450195312,0.17605872452259064,0.19642387330532074,0.3939770460128784,0.1672501415014267,81.16832733154297
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\045.jpg,269,578,72,72.0,16286.0166015625,452.38934326171875,0.9925456643104553,1.0,0.9979408979415894,18.532882690429688,132.61256408691406,104.93540954589844,0.0007805893546901643,0.998438835144043,0.0007805893546901643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.504911289084703e-05,0.00013009822578169405,0.0016912769060581923,0.005854419898241758,0.0223768949508667,0.06420347094535828,0.2484225630760193,0.44610682129859924,0.1531256139278412,0.03831392526626587,0.014766148291528225,0.00383789767511189,0.0006504910998046398,0.00045534377568401396,0.0,0.0,0.0,0.0,0.000585442001465708,0.03148376941680908,0.23833994567394257,0.438235878944397,0.22747674584388733,0.03902946785092354,0.014701099134981632,0.006635009311139584,0.002081571612507105,0.0007805893546901643,0.000585442001465708,6.504911289084703e-05,0.0,0.13998569548130035,62.846343994140625
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\045.jpg,262,353,73,73.0,16741.546875,458.6725158691406,0.995776891708374,1.0,1.0,9.213685035705566,160.57484436035156,122.11958312988281,0.9927907586097717,0.0072092581540346146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018971732060890645,0.0009485866175964475,0.003667868208140135,0.028331119567155838,0.12451779842376709,0.29987984895706177,0.3555935025215149,0.1568329781293869,0.025169163942337036,0.0039840638637542725,0.0006956301513127983,0.00018971732060890645,0.0,0.0,0.0,0.0,0.00012647821858990937,0.029216468334197998,0.27085310220718384,0.35274773836135864,0.23632454872131348,0.08322266489267349,0.021880730986595154,0.0046164547093212605,0.0008853474864736199,0.00012647821858990937,0.0,0.0,0.17542527616024017,46.23525619506836
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\045.jpg,509,600,89,89.0,24884.5546875,559.2034912109375,0.9952206015586853,1.0,0.9987525939941406,16.611637115478516,94.42601776123047,126.76448059082031,0.026463039219379425,0.9702553749084473,0.0032815851736813784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029450125293806195,0.03117506019771099,0.3240775763988495,0.17863604426383972,0.16975893080234528,0.2573099434375763,0.031974419951438904,0.004627876449376345,0.0014304346404969692,0.00042071606731042266,0.00029450125293806195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001262148143723607,0.010307542979717255,0.11561277508735657,0.4246707856655121,0.3142749071121216,0.12095586955547333,0.010728259570896626,0.0017249358352273703,0.0005048592574894428,0.00042071606731042266,0.00033657284802757204,0.00033657284802757204,0.11342504620552063,45.499149322509766
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\046.jpg,456,600,101,101.0,32047.38671875,634.6017456054688,0.9979568123817444,1.0,0.9999687075614929,18.61478614807129,131.6705780029297,121.2977523803711,0.05972624197602272,0.6424878835678101,0.2959326207637787,0.0018532366957515478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011021881364285946,0.09210911393165588,0.15885815024375916,0.2047663927078247,0.19611795246601105,0.15889066457748413,0.11506323516368866,0.04639594256877899,0.011932242661714554,0.0026985725853592157,0.0015931333182379603,0.0005527196917682886,0.0,0.0,0.00013005168875679374,0.003966576885432005,0.03989335894584656,0.20031212270259857,0.22684267163276672,0.1596059501171112,0.11324251443147659,0.09773384779691696,0.09035341441631317,0.05176057666540146,0.0090385926887393,0.0036414475180208683,0.0017231849487870932,0.0017556978855282068,0.18360048532485962,66.62462615966797
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\046.jpg,264,464,109,109.0,37325.26171875,684.8671875,0.9986976981163025,1.0,1.0,13.780936241149902,129.66085815429688,86.92225646972656,0.1604316681623459,0.8365644216537476,0.002892665332183242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011125636228825897,0.0,0.0,0.0,0.001029121340252459,0.007259477861225605,0.02097182348370552,0.10633327066898346,0.35927459597587585,0.2943565249443054,0.1422690749168396,0.05014880374073982,0.01382360327988863,0.0034211331512778997,0.0006953522679395974,0.00027814091299660504,0.00013907045649830252,0.0,0.0,5.5628181144129485e-05,0.03791060671210289,0.3849470019340515,0.3594971299171448,0.11142324656248093,0.049536895006895065,0.02661808393895626,0.014880538918077946,0.008010458201169968,0.003393318969756365,0.0012794481590390205,0.0011681917821988463,0.0008344227098859847,0.0004450254491530359,0.1462186723947525,68.0836181640625
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\046.jpg,497,374,109,109.0,37325.26171875,684.8671875,0.9986976981163025,1.0,1.0,50.74397277832031,46.404972076416016,186.41470336914062,0.006063471548259258,0.425138384103775,0.0664200484752655,0.01832948625087738,0.016410313546657562,0.04024698957800865,0.09812811017036438,0.14927822351455688,0.1630183905363083,0.006619753781706095,0.0043668122962117195,0.001001307275146246,0.0013628904707729816,0.0001946986303664744,0.000973493151832372,0.0024476400576531887,0.3133535385131836,0.2066030651330948,0.018718883395195007,0.056212276220321655,0.1494729220867157,0.1656050980091095,0.07721191644668579,0.012238199822604656,0.0005562818259932101,2.7814090572064742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7814090572064742e-05,0.0003893972607329488,0.0039774151518940926,0.017550691962242126,0.049397826194763184,0.12902957201004028,0.17770422995090485,0.17617444694042206,0.17027786374092102,0.1527549922466278,0.1113676205277443,0.011348148807883263,0.19486552476882935,64.9776611328125
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\047.jpg,492,593,80,80.0,20106.193359375,502.6548156738281,0.9954766035079956,1.0,0.999029815196991,6.447590351104736,94.8643569946289,178.92474365234375,0.9883301258087158,0.00010466272215126082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011565230786800385,0.0006279763183556497,0.006541420239955187,0.04542362317442894,0.09869694709777832,0.14903971552848816,0.16897797584533691,0.22842639684677124,0.1994348168373108,0.07499083876609802,0.02040923200547695,0.005337798967957497,0.0015699408249929547,0.0002616568235680461,0.0002616568235680461,0.0,0.0,0.0,0.0,5.233136107563041e-05,0.00010466272215126082,0.0009942959295585752,0.008111361414194107,0.03527133911848068,0.058715786784887314,0.12439164519309998,0.15882568061351776,0.12392066419124603,0.1070176362991333,0.0939871296286583,0.08802135288715363,0.0923648551106453,0.10822125524282455,0.2737453579902649,120.98031616210938
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\047.jpg,250,432,89,89.0,24884.5546875,559.2034912109375,0.9952206015586853,1.0,0.9987525939941406,18.107872009277344,109.7403793334961,110.8604507446289,0.0001262148143723607,0.9955824613571167,0.004291303921490908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046278766239993274,0.009003323502838612,0.04766713082790375,0.13883629441261292,0.3459548056125641,0.31578946113586426,0.10366443544626236,0.028482476249337196,0.007320459466427565,0.001935293897986412,0.00046278766239993274,0.0002524296287447214,0.0001262148143723607,4.2071606003446504e-05,0.0,0.0,0.0,0.0011359333293512464,0.03327864035964012,0.25651058554649353,0.3091842234134674,0.20623500645160675,0.09390382468700409,0.04716227203607559,0.02894526533782482,0.012284909375011921,0.007110101170837879,0.002229795092716813,0.001262148143723607,0.0007572888862341642,0.19937734305858612,88.02549743652344
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\047.jpg,276,677,92,92.0,26590.439453125,578.0530395507812,0.9977952837944031,1.0,1.0,88.1875,66.21363830566406,82.4597396850586,0.26244843006134033,0.2502259910106659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047946538776159,0.007624287623912096,0.02939673885703087,0.06295932084321976,0.38329729437828064,0.0022794262040406466,0.09789742529392242,0.18278640508651733,0.24201218783855438,0.07066221535205841,0.2550206184387207,0.1316172182559967,0.01579878106713295,0.001650618971325457,0.00023580271226819605,3.930045204469934e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002751031657680869,0.11015916615724564,0.3614855706691742,0.287207692861557,0.20746707916259766,0.026292001828551292,0.003104735631495714,0.001061112154275179,0.00035370406112633646,0.00011790135613409802,0.0,0.0,0.0,0.0,0.08025152236223221,36.006404876708984
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\048.jpg,389,559,79,79.0,19606.6796875,496.37164306640625,0.997004508972168,1.0,0.9998977780342102,9.453695297241211,129.3245391845703,146.02676391601562,0.7988712787628174,0.20069873332977295,0.0003224939573556185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010749798093456775,0.0,0.0,0.0,0.0005374899483285844,0.009137328714132309,0.05337274819612503,0.13786616921424866,0.30518677830696106,0.2865896224975586,0.11421661078929901,0.04525665193796158,0.022037087008357048,0.012201021425426006,0.00730986287817359,0.003386186435818672,0.0029024456162005663,0.0,0.0,5.3748990467283875e-05,0.011609782464802265,0.0927170142531395,0.1380811631679535,0.1277076005935669,0.09852190315723419,0.08116097748279572,0.07175490260124207,0.07363612204790115,0.05622144415974617,0.05052405223250389,0.044450417160987854,0.05364149436354637,0.0999193787574768,0.20677237212657928,98.11416625976562
C:\Users\Noura\Desktop\ASU UNI TORTURE HELL FIRE\Senior 1\Sem 8\CV\Project\Coin-Counting-System\data\raw\049.jpg,407,607,82,82.0,21124.068359375,515.22119140625,0.9949256777763367,1.0,0.9996455907821655,11.028634071350098,181.6829376220703,108.89318084716797,0.672127902507782,0.32782232761383057,4.979831646778621e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024899159325286746,0.0005975798121653497,0.0017927393782883883,0.003336487337946892,0.003983865492045879,0.007270554080605507,0.021413275972008705,0.06862208247184753,0.22937104105949402,0.38603654503822327,0.1901797652244568,0.05691947788000107,0.019620535895228386,0.010607041418552399,0.0,9.959663293557242e-05,0.0006971764378249645,0.002738907467573881,0.026891091838479042,0.16348788142204285,0.41745927929878235,0.2707534432411194,0.08475673198699951,0.01912255398929119,0.007121159229427576,0.004232856910675764,0.0016433444106951356,0.0007967730634845793,0.00014939495304133743,4.979831646778621e-05,0.1326129138469696,56.2069091796875
